projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
2009fd231b0f87109650e05d7ebb77e0,0a03d0e18cf0274f3ebdaffdfd675610,6d266b9971de71e0928134874e0f9403,,37.732399,-122.457611,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Visual Arts,Music & The Arts,Character Education,Applied Learning,Other,high poverty,Grades 9-12,1074.33,999,f,6/9/13,6/28/13
c745ee247fa7c445cbc499171c1c7e9e,5e9bb9de0d56c654116d367108e458ed,add684f04744ab4ee20c8d00b8c5061a,62271003227,34.223057,-118.461754,North Hills,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Music,Music & The Arts,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,297.94,24,t,1/29/12,2/25/12
d077a46673cd27eea7c6a802ea121100,4268b543f2ce27fdb1ee0aeeb9c25b50,47f418d7b8891b4e11bd0ab1121b20ad,482364000000,29.620359,-95.436577,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,435.31,30,f,8/10/13,9/20/13
f6121c8f210fec7b903d07d4f975232a,3ad541968a03dbef28effa15c059657f,b9313b52bb8dd0008846e7de8913df30,360009000000,40.88065,-73.860085,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mr.,Special Needs,Special Needs,Character Education,Applied Learning,Trips,highest poverty,Grades 6-8,268.06,32,f,4/25/12,5/17/12
9702f684d5f6d61b724248718b4ca5b8,1cfb5f19475fcd362096880d8d804021,58a1191500f7c599efcf4e8ca0270e3b,261635000000,42.94864,-83.590103,Grand Blanc,MI,suburban,Grand Blanc Cmty Sch District,Genesee,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,949.33,27,f,11/15/13,1/9/14
c4bb9acb963b552a3737b5925993de66,0e7b20edc314b42a13f3ea741eeb1a82,5816ae8e9e4bb695cb4b00d724bd534d,410280000000,45.471603,-122.459508,Gresham,OR,suburban,Centennial School Dist 28j,Multnomah,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,674.06,28,f,9/20/13,12/2/13
4c820f0147465e61a0fef6aab58c9686,22c1dc106d17d33746bef97598fbb303,cd2ad4d6b53486a336e79da203ba5829,120123000000,27.485804,-82.44677,Bradenton,FL,rural,Manatee Co School District,Manatee,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades 3-5,514.91,25,t,7/28/12,9/5/12
65230a252a0678b0df0b5f441810d5d0,aecbbe42e8273bfea18c32db7292b425,5ad87319187730ef8e7a38e6e5a30557,63789006389,35.431974,-119.015723,Bakersfield,CA,suburban,Standard School District,Kern,f,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,962.71,20,t,11/1/13,1/5/14
6cde38fbd4d86247afc23b57a95397c0,d7027bb93a9b8b2bc664e60558afa760,02bf8a6d69e3ef6e3ba35d307a9e4da5,,40.676155,-73.964394,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Ms.,Visual Arts,Music & The Arts,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,882.34,18,f,12/2/12,1/10/13
856067bfb45e746ebf6d92d19f47a307,4a8187936afe4470c91e8c7110c9884a,662828ad501901c6ae4d1109b8efbdee,483432000000,29.614192,-95.229393,Houston,TX,urban,Pasadena Ind School District,Harris,f,f,Ms.,Other,Applied Learning,,,Other,moderate poverty,Grades PreK-2,543.53,24,f,10/23/13,1/13/14
6607dbebb85425136f71eaf2b2ab6ecf,15c46f27f4d76f139caf8341118c8010,cb4e2da55e64cbd86f80928c573d2fba,340786000000,40.441829,-74.123533,Keansburg,NJ,suburban,Keansburg Borough School Dist,Monmouth,f,f,Ms.,Literacy,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades PreK-2,1149.64,20,f,11/7/12,12/9/12
073bf5ff91fbae0f4da371088216c63d,d14384d2500ebcd3db3c94880e1a98a6,652656b8469a36c4cd390f016a6be1d4,320006000000,35.987823,-115.207888,Las Vegas,NV,rural,Clark Co School District,Clark,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades 3-5,515.79,30,f,8/27/13,12/14/13
25ab446ec6d01863067cd06a41f23bda,b75f67f02928161a73a5eea9b0e3c59d,c645937f47106b112786a6e018ad219f,370488000000,35.489298,-77.903186,Pikeville,NC,rural,Wayne Co Public School Dist,Wayne,f,f,Mrs.,Character Education,Applied Learning,Visual Arts,Music & The Arts,Technology,high poverty,Grades PreK-2,588.07,30,t,2/10/12,3/29/12
3873e4e8009098075bfc1de0971a61f0,d975d7a8ad2fec5355060aa1e010688d,01072a448d79d3854e25f5b7c624025a,62271003387,34.168694,-118.570305,Woodland Hls,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 9-12,755.64,210,t,1/18/12,2/17/12
e8689aa7d95f197c3235a5829acb5064,b994cc3b368d1c5230891fb1d5e46009,48b854943be6a0fbbeaa15b538e63a85,482364000000,29.828636,-95.439194,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades 6-8,480.98,200,t,10/9/13,11/11/13
c779aac142c586498b82652252a72bdf,ecf60c8d6b6ab10e2b697d4b892eafed,18496e529d5a96592ff0b81c8e62666c,483240000000,30.121966,-95.223192,New Caney,TX,suburban,New Caney Ind School District,Montgomery,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,1010.47,100,f,4/18/12,6/5/12
d26d09894509513d770f4accf0a3fb21,66c9834162287cfc788589298aa459cc,58c1e03aeff29ab0de35b3a18b1a12aa,62271003022,34.105976,-118.284706,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literature & Writing,Literacy & Language,Performing Arts,Music & The Arts,Technology,moderate poverty,Grades 3-5,597.36,22,f,10/27/13,11/16/13
84dc29de463176a02c01e454610a0172,84b1da96cc22d0c59cd9b82ccf78979a,b09596e2aa25de297d7e99e47c5d987b,,33.988388,-118.364647,Los Angeles,CA,,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Environmental Science,Math & Science,,,Other,high poverty,Grades PreK-2,175.04,36,f,4/13/13,5/29/13
e87c8bde49bf85b51686e8e5a3432ef9,04806f9ccac619c8c34abca6beeb9b29,19ac38c6aa815f00f40599fce53608b2,130102000000,32.000076,-81.262032,Savannah,GA,suburban,Savannah-chatham Co Sch Dist,Chatham,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,456.86,25,f,3/11/12,3/30/12
64d2accdc9ca9fc5b4f72ef4562248bd,2154a8a926158dc2980f9bdd5515af86,654f47b45a0a52988a7d87dbf0b5739e,173444000000,41.398907,-90.902428,Illinois City,IL,rural,Rockridge Cmty Unit SD 300,Rock Island,f,f,Mrs.,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 3-5,212.98,20,f,2/21/13,4/1/13
66a9d8e42f5a219980953f1b56952f4e,cad2bfbfb8f7efaa01a49629dff9797d,1afa0efd0f6c384265d889c76684be94,170651000000,41.647128,-87.74832,Crestwood,IL,suburban,Cook County Sd 130,Cook,f,f,Mrs.,Literacy,Literacy & Language,Character Education,Applied Learning,Technology,highest poverty,Grades 6-8,353.14,100,t,2/19/12,4/30/12
5df9c8c0faf7de623a4e40614e7d204e,8c8289436edd26aecb5c9b518e1dfadd,8d5d5cf70fe89a8d5e1efae8103b37d0,170993000000,41.725229,-87.623649,Chicago,IL,urban,Rock Island Elem Network,Cook,f,t,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,496.91,40,f,8/2/13,9/4/13
da4960bc5a6aed7408e3fd1cac7ff0ff,8cb6afcb70807b7f2ae90bea690dd136,d1a00ca41f7444a62612745d65c4618f,170993000000,41.954516,-87.668873,Chicago,IL,urban,North-nw Side Hs Network,Cook,f,f,Mr.,Sports,Health & Sports,,,Supplies,highest poverty,Grades 9-12,2270.34,100,f,12/21/13,1/7/14
fd04eb08977ce3d7a1ee4e342cc8ce66,7288e7d86f91667d716597af6f79bfe5,e58b4f364b90e703f03fcc02146ad2f6,64098006758,34.255575,-119.207551,Ventura,CA,urban,Ventura Unif School District,Ventura,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,1412.24,24,f,12/16/13,2/22/14
f268f464430bf2a495ce43451bd052b3,ada4933e92478da8136b7bf4cb9e9994,eb968eaa3f1abf528586ac3959b3af31,540012000000,38.577632,-80.731031,Little Birch,WV,rural,Braxton Co School District,Braxton,f,f,Mrs.,Visual Arts,Music & The Arts,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,391.93,120,f,5/26/12,6/22/12
9822b162240288f90aa65a349caa8205,e80a99e3615330ab4b36ae6f68d8014d,64d8bb11c8781e5f33e81598cc6691a1,280174000000,30.267092,-89.448669,Bay St Louis,MS,suburban,Hancock Co School District,Hancock,f,f,Mrs.,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,279.16,54,f,10/12/12,1/3/13
4b42357ef97614418f6fb461750e8b11,7eae723800e153342d46c02248dd7f05,e2b2be44956b10503c916e5a7ae94e97,40079000042,33.410239,-111.563361,Apache Jct,AZ,suburban,Apache Junction Unified SD 43,Pinal,f,f,Mrs.,Early Development,Applied Learning,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,640.67,27,f,6/9/12,6/23/12
0ac7f4d2113a988cddb1273e6e55245f,eda33ff5783a0088dff02e07b8fd646f,e522e0e80f0c33c81c81f08726a4e3ab,240039000000,39.422562,-76.291611,Edgewood,MD,suburban,Harford Co Public Sch Dist,Harford,f,f,Ms.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,814.07,24,f,9/23/13,1/13/14
7198b2b0f4fe4f4cdbe14d89b4adc57d,1d142a30995659d6bd9aec86119fcab3,5522e52727c4f8064cdaed34edb13b85,170993000000,41.958025,-87.702207,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Ms.,Special Needs,Special Needs,,,Books,highest poverty,Grades PreK-2,338.52,60,f,2/26/12,4/6/12
57b06296ecd71d81e9830cd8c22ab085,7deb09d8db678d72492089f25a977006,0a19ab4c045fb7dffbe50ce8c5fec457,170462000000,39.56477,-89.652265,Divernon,IL,rural,Auburn Cmty Unit Sch Dist 10,Sangamon,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Technology,moderate poverty,Grades 6-8,229.44,100,f,11/7/12,12/22/12
7b54801c210ac5504daf6aeb86a5a78d,4ff8cdb0342deabf71900c99fb564601,f51262784198b0684f24054f3a17ee63,402025000000,35.323464,-97.459378,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Early Development,Applied Learning,,,Supplies,moderate poverty,Grades PreK-2,653.2,24,f,9/8/13,9/21/13
060e3497c3a1acad53cf4727b4351fa6,38ccc7852107a267190ecd4b9e3d533f,d3c461eb8e6bc20c116586eb39ed93d8,62271002919,34.03223,-118.353571,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,901.42,26,t,1/6/12,3/30/12
a975975429df1c65033337c89a53e5e4,998919604334340baef54d396dcc8f3a,418941eed0eeb950266564ba22449633,262706000000,42.453862,-85.710533,Otsego,MI,rural,Otsego Public School District,Allegan,f,f,Mrs.,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Technology,high poverty,Grades 9-12,3581.82,365,f,12/13/12,4/3/13
cb6ba57e29954789ec493fdaeadb11d6,c7099a1e91f911c4b5981ab39278824c,1908a67970e0c6886a4824356055f545,,40.579418,-111.868462,Sandy,UT,suburban,Salt Lake City School District,Salt Lake,t,f,Mr.,Health & Life Science,Math & Science,,,Supplies,high poverty,Grades 9-12,777.76,75,f,10/15/12,11/3/12
93839f0c6f598bacda289b65b8c3c4a2,05ada4d65112fcf8f6c9c6b0c09a3a5f,cdfd3078c600a0fd1abe36184b47358f,63441007354,37.721759,-122.442949,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,t,f,Ms.,History & Geography,History & Civics,Civics & Government,History & Civics,Technology,high poverty,Grades 9-12,566.87,125,f,7/28/12,8/15/12
b1def53280bad46b65434ad3b6a3256a,ef09daa9af265cfa3a64332ec8de23ee,82213e2df7bef51a6c86d79d2080e314,480771000000,30.012167,-95.304819,Humble,TX,suburban,Aldine Ind School District,Harris,f,f,Mrs.,Performing Arts,Music & The Arts,,,Other,highest poverty,Grades PreK-2,560.4,28,t,11/10/13,12/1/13
4987eb89d9a8b4af2d0e07cda0bcb7be,f5b9a440875f75ab32535624798d9a94,16c0c990fb9a69e81bb8626030d463ff,540150000000,38.25639,-82.429016,Wayne,WV,rural,Wayne Co School District,Wayne,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,high poverty,Grades PreK-2,369.13,15,f,12/18/13,4/1/14
0c4504888b45241987530bf9378ab94f,60ec4349805d8f92ad2d740bc7f0ebdd,6107f1ded5f797c59615e4834ae61a95,130174000000,33.847771,-84.320251,Atlanta,GA,suburban,Dekalb Co School District,De Kalb,f,f,Ms.,Applied Sciences,Math & Science,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,1995.38,30,t,11/16/13,2/19/14
194f4fb620f660502bf583de87f83ada,30f3737f96f6a1445d5c1b0c5e687227,1cb3cd2b629a751f66b6e41fe15a337f,360009000000,40.880126,-73.909314,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mr.,Economics,History & Civics,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 9-12,509.05,50,f,2/21/12,6/5/12
b48a68e7f76417d978db6f6e245337ae,158e2abb36cd5ade77470067553e8999,a5553299bf416080987d71cdeafe894d,174125000000,42.372707,-87.850875,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,f,Mrs.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,571.02,80,f,2/26/12,4/15/12
9dc5019da7092cccd9ba645e58ee707a,748547fc7066b3c6f4de1124b1ba3626,f9c6214a16f0ff8cbd381bd92bfb2c86,450144000000,32.986278,-80.106026,Ladson,SC,suburban,Charleston Co School District,Berkeley,f,f,Ms.,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Supplies,highest poverty,Grades 3-5,684.07,21,f,2/19/12,6/5/12
006befbbd02dc608e59f70491d5d16a5,82f5703bca1eecbc2a0674ff32f99616,b6dbc43a1b37e4e344a07dcb7b56f083,62271002962,33.821793,-118.272178,Carson,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Applied Sciences,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,443.46,30,t,5/14/13,8/1/13
d86d28dfcdc8c494a14b839b753e4bfc,770dc287aeeacf64d07e83160255791b,881e7a5c4b7800ab254122062abf9618,360015000000,40.638554,-73.971614,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Ms.,Special Needs,Special Needs,,,Trips,highest poverty,Grades 6-8,160.59,15,f,4/26/12,6/5/12
c4ee55747ef69de1966970c284129868,09a75a6c96e8fde049928294b486e74a,b296b7ab5b287468e3caea9abf39965f,61455001703,36.764563,-119.835832,Fresno,CA,urban,Fresno Unified School Dist,Fresno,f,f,Mrs.,College & Career Prep,Applied Learning,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,580.49,34,f,12/2/12,3/14/13
b45c5e85e508b306d38d82fbee4d61c8,ec20fffd628075b7f7b111ce9209d8c1,90928debf55ae233924254e82d760894,80336001917,39.724911,-104.994003,Denver,CO,urban,Denver Public School Dist 1,Denver,f,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,492.07,30,f,2/4/12,4/23/12
1b734b42f9676b2a06ffc9802f876368,85e810c75c883007c7d004ac2b92a57f,21aac95d61adabde9085de277372701c,61839010538,33.96043,-118.331451,Inglewood,CA,suburban,Inglewood Unified School Dist,Los Angeles,t,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 9-12,168.94,90,f,7/26/13,10/24/13
db0c638144ea672f7ea2f457999994a5,8084a61564ee922e99b10639e2a2c82d,06dd64b9f5e8cddcda2c50b1dd51c36a,62271012440,34.063079,-118.29006,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,217.99,10,f,1/21/12,2/9/12
d27638dbb69e9d4c4492bd3131c93bf9,eed3292b0efa1f8dbd8b0ca2b3b433cc,c5521e9cd58337b9a57e2b8acdc8062f,210186000000,38.018322,-84.43266,Lexington,KY,urban,Fayette Co Public Schools,Fayette,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,527.05,23,f,9/7/13,9/17/13
913ca0042d04546babb52f0394e5e13a,cbe35077e2d2db0590a43fc7b334f323,76d7e89def49a442e067e2ca1b505194,120039000000,25.826906,-80.276474,Hialeah,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Mrs.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades 3-5,889.71,16,f,11/1/13,1/16/14
b022677f6af76260627239420d362d22,ce2367ccff54254c79a79bf09bcf32ed,fe61be541ea0878c1f718cd936da3aca,360009000000,40.660793,-73.988731,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Mr.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 6-8,625.59,30,f,12/20/13,1/7/14
01b93fe7239404c9bd3c2587eb4b91a9,d98063df1867ad66fee5f8c8ffe88cf7,d2195f6da22a2a70d6c2576a8c1a8cdf,120144000000,28.495197,-81.333005,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,443.46,18,f,6/19/13,6/27/13
f15a916332dbbcd66263fd20c45e6654,287dfb0c5d71d20c381f32639bd17d01,daef8080f30d34347d4280499fe2c5d5,174125000000,42.354893,-87.836891,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,t,Mrs.,Literacy,Literacy & Language,Applied Sciences,Math & Science,Books,high poverty,Grades PreK-2,341.35,25,f,8/13/13,9/20/13
f3f57efa7181d660aa4e78aeaf4e820a,9fe090d7917dfa34beae5440fd712668,481da22f2299728e4f5f11dafb12caf2,260696000000,41.867956,-85.200584,Bronson,MI,rural,Bronson Cmty School District,Branch,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,495.98,24,f,3/1/13,5/19/13
ccd9a33bca2ab7118d4a801d2557add5,b56db46fd807dd9872f53b75c224fb55,de55eceec169d51bb4f0f42fdb39f494,,38.538242,-121.445885,Sacramento,CA,urban,Sacramento Co Office of Ed,Sacramento,t,f,Mr.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,1351.12,23,f,1/14/13,3/5/13
8cdba3ea4bf238ad098f13b5199e1bc9,9d5526ac1d0e10175653acf0185c6619,4676a0c5e6c928d59d5b8c08e394df57,,40.754814,-73.826363,Queens,NY,,New York City Dept Of Ed,Queens,f,f,Ms.,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades 3-5,513.92,28,f,3/16/13,6/24/13
33a2ec862a18deee0812784f3b688a56,a8fe6416ae5e1fb7f2a6f6bbd0241a48,5f954ef58129596a79350b362b02fcd4,481428000000,29.565845,-95.025952,Seabrook,TX,suburban,Clear Creek Ind School Dist,Harris,f,f,Mrs.,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,high poverty,Grades PreK-2,155.81,45,f,7/4/13,8/8/13
44957a440e822121b1a07f5b3d924955,0d1d6bdf0d2a0336265612905528124a,3960a8eae4e3e78958bd188a50748473,270018000000,44.536554,-95.103903,Redwood Falls,MN,,Redwood Falls Sch Dist 2897,Redwood,f,f,Mrs.,Literacy,Literacy & Language,Parent Involvement,Applied Learning,Other,moderate poverty,Grades 3-5,794.71,80,f,8/25/13,12/5/13
0faba3235cca4b34c886a1682779546e,8ca4a07001e855dfa87d6625a5bc1cf6,d5cbe70d0d34c38e424220bb2bd286a7,482364000000,29.697622,-95.529175,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,1102.02,22,f,9/9/13,9/17/13
fdae9ccc09d26b90cb2d10d61492c798,c5ecae4e399873b6f7bea753d3bb2b86,3a824dd953bb91f39170558028c2d161,180363000000,41.102806,-85.152977,Fort Wayne,IN,urban,Ft Wayne Cmty School Dist,Allen,f,t,Mrs.,Literacy,Literacy & Language,Civics & Government,History & Civics,Other,highest poverty,Grades 3-5,250.96,36,f,3/30/12,5/15/12
1f1f955c90d8ebfca0f04048c0cb6a37,f6b33cd3e73a6f8c5b2639e877cbc3b4,d690047bfdba28bfae11e512cd584e89,341104000000,40.68057,-74.353336,Mountainside,NJ,suburban,Mountainside School District,Union,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Books,low poverty,Grades 6-8,482.21,94,f,10/10/13,10/20/13
ec5b110df87bd511b508961676d08b6c,c41c5ab71650d6b712d2752cf27b563b,c1a0c9db0c8c63fa77029391823a20df,370192000000,36.068214,-79.773987,Greensboro,NC,urban,Guilford Co School District,Guilford,f,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,176.72,18,f,2/25/13,3/29/13
5215ffe8827348c3ce0cd05c81072af6,6eb52f5475970cb7b9e141689f6df112,1e20127c31ff685507b4b9a729b2936b,130255000000,33.926579,-84.106956,Lawrenceville,GA,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,Mr.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,297.89,115,t,9/8/12,10/16/12
5a09aa16375ce3051e08278eed8f73bd,a9f4d319138166e23aa926614c743755,59734ff835bcb2b792a1b858124c6386,,40.719657,-73.948446,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),t,f,Mr.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 9-12,555.64,100,t,1/26/13,2/19/13
dfe92e8968cab8ac5cd7594a4eab3cfe,a935eb675e04e28b9c7f085a98341cb4,2c8e84c342ee93c3204de2adce44c83b,362121000000,43.176203,-76.105852,Cicero,NY,suburban,North Syracuse Ctl Sch Dist,Onondaga,f,f,Mrs.,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,moderate poverty,Grades PreK-2,484.87,75,t,9/20/13,1/4/14
6448311fa23acd00838d97a06cfebce9,521799b3476c37c4d0d979b56c4a521d,af64a8ed364f038b36778b777a8e183c,170993000000,41.733783,-87.557885,Chicago,IL,urban,South Side Hs Network,Cook,f,f,Mrs.,Special Needs,Special Needs,,,Technology,highest poverty,Grades 9-12,661.93,12,f,3/22/13,6/16/13
0e88bbac188e9765a61964751e02b9d3,849348f910efca5cae1631b5f2490462,a656a2f0d05e4ed0d5154b1c089c10f1,450336000000,33.98777,-80.99556,Columbia,SC,urban,Richland Co School District 1,Richland,f,f,Ms.,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,185.28,26,f,9/13/13,12/22/13
7f7996bb4002d7e3b927911eb4289c1c,50e74afa3be98269a7b0c0c2ddc3105d,920ef9791be24317fa686127856aba1a,450117000000,33.874809,-80.853317,Goose Creek,SC,suburban,Berkeley Co School District,Berkeley,f,f,Ms.,Literacy,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades PreK-2,549.45,26,f,2/24/12,6/8/12
